data downloaded april 25, from https://delphi.cmu.edu/covidcast/indicator/?date=20210419&sensor=fb-survey-smoothed_hh_cmnty_cli and https://delphi.cmu.edu/covidcast/; download from menu covidcast -> explore an indicator; this file is the indicator COVID-Like Symptoms (the value column... and is per 100 individuals ),,,,,,,,
geo_value,signal,time_value,issue,lag,value,stderr,sample_size,geo_type,data_source
mn,smoothed_cli,4/16/2021,4/21/2021,5,0.7950301,0.1277662,4264.918,state,fb-survey
mo,smoothed_cli,4/16/2021,4/21/2021,5,0.7093844,0.1149981,4348.0736,state,fb-survey
ms,smoothed_cli,4/16/2021,4/21/2021,5,1.141797,0.2194747,2135.2637,state,fb-survey
mt,smoothed_cli,4/16/2021,4/21/2021,5,0.7193737,0.2199582,1193.6718,state,fb-survey
nc,smoothed_cli,4/16/2021,4/21/2021,5,0.6254939,0.0825,7387.0085,state,fb-survey
nd,smoothed_cli,4/16/2021,4/21/2021,5,1.071461,0.3774714,648.2551,state,fb-survey
ne,smoothed_cli,4/16/2021,4/21/2021,5,0.9404835,0.2077545,1749.8259,state,fb-survey
nh,smoothed_cli,4/16/2021,4/21/2021,5,0.6749433,0.189928,1587.7766,state,fb-survey
nj,smoothed_cli,4/16/2021,4/21/2021,5,0.742892,0.1045074,5520.9976,state,fb-survey
nm,smoothed_cli,4/16/2021,4/21/2021,5,0.6815213,0.1503303,2359.2789,state,fb-survey
nv,smoothed_cli,4/16/2021,4/21/2021,5,0.431166,0.1340167,1920.0189,state,fb-survey
ny,smoothed_cli,4/16/2021,4/21/2021,5,0.5680251,0.0636045,12007.9996,state,fb-survey
oh,smoothed_cli,4/16/2021,4/21/2021,5,0.8015793,0.0813465,9753,state,fb-survey
ok,smoothed_cli,4/16/2021,4/21/2021,5,0.7390707,0.1353556,3382.1691,state,fb-survey
or,smoothed_cli,4/16/2021,4/21/2021,5,0.5339153,0.108891,3684.0431,state,fb-survey
pa,smoothed_cli,4/16/2021,4/21/2021,5,0.8678758,0.0817526,10374.0054,state,fb-survey
ri,smoothed_cli,4/16/2021,4/21/2021,5,0.5283113,0.2139538,947.9885,state,fb-survey
sc,smoothed_cli,4/16/2021,4/21/2021,5,0.7416263,0.1142688,4655.003,state,fb-survey
sd,smoothed_cli,4/16/2021,4/21/2021,5,1.2568637,0.3311698,908.6592,state,fb-survey
tn,smoothed_cli,4/16/2021,4/21/2021,5,1.049286,0.1292218,5056.5634,state,fb-survey
tx,smoothed_cli,4/16/2021,4/21/2021,5,0.7786938,0.0624429,15819.9745,state,fb-survey
ut,smoothed_cli,4/16/2021,4/21/2021,5,0.4769386,0.1195912,2310.3057,state,fb-survey
va,smoothed_cli,4/16/2021,4/21/2021,5,0.5149083,0.079736,6767.7528,state,fb-survey
vt,smoothed_cli,4/16/2021,4/21/2021,5,0.696071,0.257124,771.001,state,fb-survey
wa,smoothed_cli,4/16/2021,4/21/2021,5,0.5464014,0.0822233,6124.9552,state,fb-survey
wi,smoothed_cli,4/16/2021,4/21/2021,5,0.7350163,0.1098668,5114.9377,state,fb-survey
wv,smoothed_cli,4/16/2021,4/21/2021,5,1.121502,0.2190745,2014.2908,state,fb-survey
wy,smoothed_cli,4/16/2021,4/21/2021,5,1.1146596,0.4148029,587.9672,state,fb-survey
ak,smoothed_cli,4/17/2021,4/22/2021,5,0.6333796,0.2831838,721,state,fb-survey
al,smoothed_cli,4/17/2021,4/22/2021,5,0.8158228,0.1471666,3245.094,state,fb-survey
ar,smoothed_cli,4/17/2021,4/22/2021,5,0.8412657,0.1695065,2349.069,state,fb-survey
az,smoothed_cli,4/17/2021,4/22/2021,5,0.4696386,0.0910827,4631.3978,state,fb-survey
ca,smoothed_cli,4/17/2021,4/22/2021,5,0.5192312,0.046682,19896.3938,state,fb-survey
co,smoothed_cli,4/17/2021,4/22/2021,5,0.8232454,0.1183299,4609.8752,state,fb-survey
ct,smoothed_cli,4/17/2021,4/22/2021,5,0.3732452,0.0896549,3581,state,fb-survey
dc,smoothed_cli,4/17/2021,4/22/2021,5,0.3797468,0.3083002,395,state,fb-survey
de,smoothed_cli,4/17/2021,4/22/2021,5,0.7245025,0.2296831,1072,state,fb-survey
fl,smoothed_cli,4/17/2021,4/22/2021,5,0.6635092,0.0564134,16153.9988,state,fb-survey
ga,smoothed_cli,4/17/2021,4/22/2021,5,0.7033771,0.0941726,5793.9178,state,fb-survey
hi,smoothed_cli,4/17/2021,4/22/2021,5,0.2580449,0.1661463,915,state,fb-survey
ia,smoothed_cli,4/17/2021,4/22/2021,5,0.9428025,0.1463513,3434.3821,state,fb-survey
id,smoothed_cli,4/17/2021,4/22/2021,5,0.8623376,0.2061815,1696.3221,state,fb-survey
il,smoothed_cli,4/17/2021,4/22/2021,5,0.7543697,0.0781188,9946.0009,state,fb-survey
in,smoothed_cli,4/17/2021,4/22/2021,5,1.0717282,0.1294664,5329.0017,state,fb-survey
ks,smoothed_cli,4/17/2021,4/22/2021,5,0.645062,0.1357408,2569.8837,state,fb-survey
ky,smoothed_cli,4/17/2021,4/22/2021,5,0.4564832,0.0984905,3516.1173,state,fb-survey
la,smoothed_cli,4/17/2021,4/22/2021,5,0.7480965,0.1333929,3182.9989,state,fb-survey
ma,smoothed_cli,4/17/2021,4/22/2021,5,0.4517533,0.0926636,4435.0115,state,fb-survey
md,smoothed_cli,4/17/2021,4/22/2021,5,0.3929096,0.0859323,4093.9982,state,fb-survey
me,smoothed_cli,4/17/2021,4/22/2021,5,0.7625113,0.1922691,1827.2234,state,fb-survey
mi,smoothed_cli,4/17/2021,4/22/2021,5,1.0199146,0.0792026,12881.0596,state,fb-survey
mn,smoothed_cli,4/17/2021,4/22/2021,5,0.8942978,0.1373552,4234.3019,state,fb-survey
mo,smoothed_cli,4/17/2021,4/22/2021,5,0.7140892,0.1143692,4324.1449,state,fb-survey
ms,smoothed_cli,4/17/2021,4/22/2021,5,1.1223441,0.2156784,2132.1247,state,fb-survey
mt,smoothed_cli,4/17/2021,4/22/2021,5,0.6361327,0.2200648,1127.5452,state,fb-survey
nc,smoothed_cli,4/17/2021,4/22/2021,5,0.6740938,0.0862974,7386.0077,state,fb-survey
nd,smoothed_cli,4/17/2021,4/22/2021,5,1.253146,0.4094044,640.5144,state,fb-survey
ne,smoothed_cli,4/17/2021,4/22/2021,5,1.0457839,0.2164477,1756.877,state,fb-survey
nh,smoothed_cli,4/17/2021,4/22/2021,5,0.6561484,0.1877743,1602.7766,state,fb-survey
nj,smoothed_cli,4/17/2021,4/22/2021,5,0.6530331,0.0987292,5463.9975,state,fb-survey
nm,smoothed_cli,4/17/2021,4/22/2021,5,0.7565915,0.1615622,2363.4566,state,fb-survey
nv,smoothed_cli,4/17/2021,4/22/2021,5,0.4816923,0.1403981,1874.3332,state,fb-survey
ny,smoothed_cli,4/17/2021,4/22/2021,5,0.5271283,0.0602489,11998.9993,state,fb-survey
oh,smoothed_cli,4/17/2021,4/22/2021,5,0.7521779,0.0793229,9723.001,state,fb-survey
ok,smoothed_cli,4/17/2021,4/22/2021,5,0.7935874,0.1419193,3296.869,state,fb-survey
or,smoothed_cli,4/17/2021,4/22/2021,5,0.6012848,0.1142153,3662.0392,state,fb-survey
pa,smoothed_cli,4/17/2021,4/22/2021,5,0.8667658,0.0819136,10437.0052,state,fb-survey
ri,smoothed_cli,4/17/2021,4/22/2021,5,0.4237188,0.186912,945.9885,state,fb-survey
sc,smoothed_cli,4/17/2021,4/22/2021,5,0.7301485,0.1152823,4601.0034,state,fb-survey
sd,smoothed_cli,4/17/2021,4/22/2021,5,1.2364395,0.3332421,870.1327,state,fb-survey
tn,smoothed_cli,4/17/2021,4/22/2021,5,1.0116245,0.1268021,5017.8855,state,fb-survey
tx,smoothed_cli,4/17/2021,4/22/2021,5,0.7225801,0.0599705,15823.2169,state,fb-survey
ut,smoothed_cli,4/17/2021,4/22/2021,5,0.6583634,0.1510921,2235.2721,state,fb-survey
va,smoothed_cli,4/17/2021,4/22/2021,5,0.5092952,0.0792567,6772.3272,state,fb-survey
vt,smoothed_cli,4/17/2021,4/22/2021,5,0.6784713,0.2506666,791.0009,state,fb-survey
wa,smoothed_cli,4/17/2021,4/22/2021,5,0.51645,0.0805658,6040.9582,state,fb-survey
wi,smoothed_cli,4/17/2021,4/22/2021,5,0.7085702,0.1085629,5025.9374,state,fb-survey
wv,smoothed_cli,4/17/2021,4/22/2021,5,1.0609878,0.2192331,1956.3399,state,fb-survey
wy,smoothed_cli,4/17/2021,4/22/2021,5,1.4541153,0.4774279,588.009,state,fb-survey
ak,smoothed_cli,4/18/2021,4/23/2021,5,0.7779285,0.3120101,737,state,fb-survey
al,smoothed_cli,4/18/2021,4/23/2021,5,0.8809952,0.1559595,3175.0981,state,fb-survey
ar,smoothed_cli,4/18/2021,4/23/2021,5,0.7695778,0.1599605,2347.0525,state,fb-survey
az,smoothed_cli,4/18/2021,4/23/2021,5,0.4120731,0.0851062,4590.8823,state,fb-survey
ca,smoothed_cli,4/18/2021,4/23/2021,5,0.5327913,0.0477582,19827.366,state,fb-survey
co,smoothed_cli,4/18/2021,4/23/2021,5,0.7516787,0.1131908,4592.8756,state,fb-survey
ct,smoothed_cli,4/18/2021,4/23/2021,5,0.3915562,0.0932567,3554,state,fb-survey
dc,smoothed_cli,4/18/2021,4/23/2021,5,0.3731343,0.3029619,402,state,fb-survey
de,smoothed_cli,4/18/2021,4/23/2021,5,0.5246623,0.1999083,1061,state,fb-survey
fl,smoothed_cli,4/18/2021,4/23/2021,5,0.7140182,0.0590415,16043.9986,state,fb-survey
ga,smoothed_cli,4/18/2021,4/23/2021,5,0.7034125,0.0947608,5758.9179,state,fb-survey
hi,smoothed_cli,4/18/2021,4/23/2021,5,0.2569218,0.1654252,919,state,fb-survey
ia,smoothed_cli,4/18/2021,4/23/2021,5,0.9878568,0.1528634,3387.4114,state,fb-survey
id,smoothed_cli,4/18/2021,4/23/2021,5,0.9897817,0.2266324,1698.0397,state,fb-survey
il,smoothed_cli,4/18/2021,4/23/2021,5,0.7388452,0.077215,9763.0012,state,fb-survey
in,smoothed_cli,4/18/2021,4/23/2021,5,1.0898793,0.1318811,5231.9989,state,fb-survey
ks,smoothed_cli,4/18/2021,4/23/2021,5,0.6390985,0.1359208,2559.9134,state,fb-survey
ky,smoothed_cli,4/18/2021,4/23/2021,5,0.5510442,0.1102701,3490.8058,state,fb-survey
la,smoothed_cli,4/18/2021,4/23/2021,5,0.6764533,0.12875,3153,state,fb-survey
ma,smoothed_cli,4/18/2021,4/23/2021,5,0.4426431,0.0906741,4473.012,state,fb-survey
md,smoothed_cli,4/18/2021,4/23/2021,5,0.3718541,0.0844638,4029.9982,state,fb-survey
me,smoothed_cli,4/18/2021,4/23/2021,5,0.778087,0.192434,1833.4468,state,fb-survey
mi,smoothed_cli,4/18/2021,4/23/2021,5,1.0295716,0.0803379,12690.0343,state,fb-survey
mn,smoothed_cli,4/18/2021,4/23/2021,5,0.8764934,0.1364016,4130.1759,state,fb-survey
mo,smoothed_cli,4/18/2021,4/23/2021,5,0.8010291,0.1230334,4295.0631,state,fb-survey
ms,smoothed_cli,4/18/2021,4/23/2021,5,1.0636421,0.2051681,2140.1548,state,fb-survey
mt,smoothed_cli,4/18/2021,4/23/2021,5,0.6280303,0.2172773,1142.3905,state,fb-survey
nc,smoothed_cli,4/18/2021,4/23/2021,5,0.7029462,0.0896611,7378.009,state,fb-survey
nd,smoothed_cli,4/18/2021,4/23/2021,5,1.1629574,0.4081385,636.7102,state,fb-survey
ne,smoothed_cli,4/18/2021,4/23/2021,5,1.090757,0.2231905,1751.8321,state,fb-survey
nh,smoothed_cli,4/18/2021,4/23/2021,5,0.6373646,0.1862049,1571.5532,state,fb-survey
nj,smoothed_cli,4/18/2021,4/23/2021,5,0.6525865,0.1014828,5381.9975,state,fb-survey
nm,smoothed_cli,4/18/2021,4/23/2021,5,0.8415324,0.1736899,2320.8884,state,fb-survey
nv,smoothed_cli,4/18/2021,4/23/2021,5,0.4233673,0.1327997,1817.634,state,fb-survey
ny,smoothed_cli,4/18/2021,4/23/2021,5,0.5238105,0.0600791,11849.9998,state,fb-survey
oh,smoothed_cli,4/18/2021,4/23/2021,5,0.7830195,0.0814063,9613.0056,state,fb-survey
ok,smoothed_cli,4/18/2021,4/23/2021,5,0.7373429,0.1356988,3222.8691,state,fb-survey
or,smoothed_cli,4/18/2021,4/23/2021,5,0.5081582,0.1043134,3645.0326,state,fb-survey
pa,smoothed_cli,4/18/2021,4/23/2021,5,0.8470556,0.0817154,10333.0052,state,fb-survey
ri,smoothed_cli,4/18/2021,4/23/2021,5,0.3821761,0.1681192,917.988,state,fb-survey
sc,smoothed_cli,4/18/2021,4/23/2021,5,0.7404278,0.1173577,4509.0038,state,fb-survey
sd,smoothed_cli,4/18/2021,4/23/2021,5,0.9909767,0.294089,854.2878,state,fb-survey
tn,smoothed_cli,4/18/2021,4/23/2021,5,1.0144312,0.1293804,4939.196,state,fb-survey
tx,smoothed_cli,4/18/2021,4/23/2021,5,0.7566111,0.062066,15805.2307,state,fb-survey
ut,smoothed_cli,4/18/2021,4/23/2021,5,0.6405549,0.1485223,2246.3692,state,fb-survey
va,smoothed_cli,4/18/2021,4/23/2021,5,0.5252493,0.0798325,6790.7532,state,fb-survey
vt,smoothed_cli,4/18/2021,4/23/2021,5,0.7435625,0.2739411,789.0009,state,fb-survey
wa,smoothed_cli,4/18/2021,4/23/2021,5,0.527645,0.0830451,5923.965,state,fb-survey
wi,smoothed_cli,4/18/2021,4/23/2021,5,0.6715698,0.1059845,4988.963,state,fb-survey
wv,smoothed_cli,4/18/2021,4/23/2021,5,1.0745424,0.2203091,1970.3892,state,fb-survey
wy,smoothed_cli,4/18/2021,4/23/2021,5,1.6365635,0.5303231,553.004,state,fb-survey
ak,smoothed_cli,4/19/2021,4/24/2021,5,0.5847953,0.2749884,741,state,fb-survey
al,smoothed_cli,4/19/2021,4/24/2021,5,0.8930769,0.1553883,3177.0931,state,fb-survey
ar,smoothed_cli,4/19/2021,4/24/2021,5,0.7815851,0.1606797,2317.3538,state,fb-survey
az,smoothed_cli,4/19/2021,4/24/2021,5,0.3923256,0.0813659,4664.79,state,fb-survey
ca,smoothed_cli,4/19/2021,4/24/2021,5,0.5566876,0.0493119,19766.2902,state,fb-survey
co,smoothed_cli,4/19/2021,4/24/2021,5,0.7387818,0.1128673,4521.9055,state,fb-survey
ct,smoothed_cli,4/19/2021,4/24/2021,5,0.3813505,0.093148,3518,state,fb-survey
dc,smoothed_cli,4/19/2021,4/24/2021,5,0.1207729,0.1700785,414,state,fb-survey
de,smoothed_cli,4/19/2021,4/24/2021,5,0.6234097,0.220067,1048,state,fb-survey
fl,smoothed_cli,4/19/2021,4/24/2021,5,0.7315945,0.0588928,15933.9987,state,fb-survey
ga,smoothed_cli,4/19/2021,4/24/2021,5,0.7022592,0.0941405,5720.9239,state,fb-survey
hi,smoothed_cli,4/19/2021,4/24/2021,5,0.3726287,0.201435,902,state,fb-survey
ia,smoothed_cli,4/19/2021,4/24/2021,5,0.9800767,0.1514228,3368.3857,state,fb-survey
id,smoothed_cli,4/19/2021,4/24/2021,5,1.0352373,0.2322252,1670.0395,state,fb-survey
il,smoothed_cli,4/19/2021,4/24/2021,5,0.6605047,0.0722157,9758.0016,state,fb-survey
in,smoothed_cli,4/19/2021,4/24/2021,5,1.0288517,0.1271617,5188.0015,state,fb-survey
ks,smoothed_cli,4/19/2021,4/24/2021,5,0.6913723,0.1470788,2541.9428,state,fb-survey
ky,smoothed_cli,4/19/2021,4/24/2021,5,0.5896597,0.1130471,3457.1814,state,fb-survey
la,smoothed_cli,4/19/2021,4/24/2021,5,0.8298372,0.1484579,3040.0006,state,fb-survey
ma,smoothed_cli,4/19/2021,4/24/2021,5,0.4965677,0.0964679,4474.01,state,fb-survey
md,smoothed_cli,4/19/2021,4/24/2021,5,0.4319883,0.0930185,3985.9984,state,fb-survey
me,smoothed_cli,4/19/2021,4/24/2021,5,0.7369157,0.1880724,1800.2234,state,fb-survey
mi,smoothed_cli,4/19/2021,4/24/2021,5,0.9972118,0.0797689,12592.0273,state,fb-survey
mn,smoothed_cli,4/19/2021,4/24/2021,5,0.9154461,0.1375763,4116.2091,state,fb-survey
mo,smoothed_cli,4/19/2021,4/24/2021,5,0.7494131,0.1193073,4234.7461,state,fb-survey
ms,smoothed_cli,4/19/2021,4/24/2021,5,1.263552,0.2249581,2125.6317,state,fb-survey
mt,smoothed_cli,4/19/2021,4/24/2021,5,0.6417867,0.2149006,1162.4421,state,fb-survey
nc,smoothed_cli,4/19/2021,4/24/2021,5,0.640807,0.0852717,7373.0105,state,fb-survey
nd,smoothed_cli,4/19/2021,4/24/2021,5,1.5303875,0.4795433,614.5085,state,fb-survey
ne,smoothed_cli,4/19/2021,4/24/2021,5,1.0696138,0.2229691,1739.8014,state,fb-survey
nh,smoothed_cli,4/19/2021,4/24/2021,5,0.6981031,0.1997868,1520.7766,state,fb-survey
nj,smoothed_cli,4/19/2021,4/24/2021,5,0.6529443,0.1023848,5327.9979,state,fb-survey
nm,smoothed_cli,4/19/2021,4/24/2021,5,0.6855984,0.1546324,2340.8545,state,fb-survey
nv,smoothed_cli,4/19/2021,4/24/2021,5,0.5999697,0.1618217,1756.7099,state,fb-survey
ny,smoothed_cli,4/19/2021,4/24/2021,5,0.5235183,0.0607015,11751.9994,state,fb-survey
oh,smoothed_cli,4/19/2021,4/24/2021,5,0.8283356,0.0841899,9544.0027,state,fb-survey
ok,smoothed_cli,4/19/2021,4/24/2021,5,0.752405,0.1370019,3129.8695,state,fb-survey
or,smoothed_cli,4/19/2021,4/24/2021,5,0.5029785,0.1040677,3654.0357,state,fb-survey
pa,smoothed_cli,4/19/2021,4/24/2021,5,0.820137,0.0801965,10291.0051,state,fb-survey
ri,smoothed_cli,4/19/2021,4/24/2021,5,0.3889546,0.1710869,901.99,state,fb-survey
sc,smoothed_cli,4/19/2021,4/24/2021,5,0.7998878,0.1230715,4431.004,state,fb-survey
sd,smoothed_cli,4/19/2021,4/24/2021,5,0.9532589,0.2949261,836.4479,state,fb-survey
tn,smoothed_cli,4/19/2021,4/24/2021,5,0.947803,0.124647,4833.8208,state,fb-survey
tx,smoothed_cli,4/19/2021,4/24/2021,5,0.7750822,0.063384,15552.235,state,fb-survey
ut,smoothed_cli,4/19/2021,4/24/2021,5,0.5251245,0.1326613,2196.4591,state,fb-survey
va,smoothed_cli,4/19/2021,4/24/2021,5,0.5736373,0.0832171,6790.6509,state,fb-survey
vt,smoothed_cli,4/19/2021,4/24/2021,5,0.7163256,0.2639714,819.0011,state,fb-survey
wa,smoothed_cli,4/19/2021,4/24/2021,5,0.500699,0.0804456,5869.9614,state,fb-survey
wi,smoothed_cli,4/19/2021,4/24/2021,5,0.6087139,0.1028576,4892.9709,state,fb-survey
wv,smoothed_cli,4/19/2021,4/24/2021,5,1.2327329,0.2412799,1901.389,state,fb-survey
wy,smoothed_cli,4/19/2021,4/24/2021,5,1.5113205,0.5089565,573.0069,state,fb-survey
ak,smoothed_cli,4/20/2021,4/25/2021,5,0.6218564,0.2807408,729,state,fb-survey
al,smoothed_cli,4/20/2021,4/25/2021,5,0.7922043,0.1467841,3115.0878,state,fb-survey
ar,smoothed_cli,4/20/2021,4/25/2021,5,0.736573,0.154533,2238.3596,state,fb-survey
az,smoothed_cli,4/20/2021,4/25/2021,5,0.4180561,0.0842424,4449.4033,state,fb-survey
ca,smoothed_cli,4/20/2021,4/25/2021,5,0.5652952,0.0498409,19528.3468,state,fb-survey
co,smoothed_cli,4/20/2021,4/25/2021,5,0.8438458,0.120948,4467.907,state,fb-survey
ct,smoothed_cli,4/20/2021,4/25/2021,5,0.5156303,0.1125164,3418,state,fb-survey
dc,smoothed_cli,4/20/2021,4/25/2021,5,0.3676471,0.2985311,408,state,fb-survey
de,smoothed_cli,4/20/2021,4/25/2021,5,0.6692407,0.235481,1036,state,fb-survey
fl,smoothed_cli,4/20/2021,4/25/2021,5,0.7324601,0.0591041,15768.9988,state,fb-survey
ga,smoothed_cli,4/20/2021,4/25/2021,5,0.7205151,0.0962501,5673.935,state,fb-survey
hi,smoothed_cli,4/20/2021,4/25/2021,5,0.4883663,0.2319158,893,state,fb-survey
ia,smoothed_cli,4/20/2021,4/25/2021,5,0.9318206,0.151006,3300.3419,state,fb-survey
id,smoothed_cli,4/20/2021,4/25/2021,5,1.0520447,0.2329496,1648.0575,state,fb-survey
il,smoothed_cli,4/20/2021,4/25/2021,5,0.6026324,0.0691298,9575.0011,state,fb-survey
in,smoothed_cli,4/20/2021,4/25/2021,5,1.0277332,0.1273146,5155.0005,state,fb-survey
ks,smoothed_cli,4/20/2021,4/25/2021,5,0.6899729,0.1470117,2522.9432,state,fb-survey
ky,smoothed_cli,4/20/2021,4/25/2021,5,0.5540317,0.109901,3395.1843,state,fb-survey
la,smoothed_cli,4/20/2021,4/25/2021,5,0.7335114,0.1428399,2890.0008,state,fb-survey
ma,smoothed_cli,4/20/2021,4/25/2021,5,0.5035257,0.0971913,4354.01,state,fb-survey
md,smoothed_cli,4/20/2021,4/25/2021,5,0.4369462,0.0946667,3894.9985,state,fb-survey
me,smoothed_cli,4/20/2021,4/25/2021,5,0.8568078,0.2053045,1788.2234,state,fb-survey
mi,smoothed_cli,4/20/2021,4/25/2021,5,0.9909536,0.0802851,12427.0271,state,fb-survey
mn,smoothed_cli,4/20/2021,4/25/2021,5,0.9571658,0.1423622,4007.1919,state,fb-survey
mo,smoothed_cli,4/20/2021,4/25/2021,5,0.77805,0.122468,4176.7398,state,fb-survey
ms,smoothed_cli,4/20/2021,4/25/2021,5,1.3299269,0.2317911,2050.8001,state,fb-survey
mt,smoothed_cli,4/20/2021,4/25/2021,5,0.7679308,0.2341773,1166.46,state,fb-survey
nc,smoothed_cli,4/20/2021,4/25/2021,5,0.6826516,0.0887094,7261.0104,state,fb-survey
nd,smoothed_cli,4/20/2021,4/25/2021,5,1.6365748,0.4962728,615.4108,state,fb-survey
ne,smoothed_cli,4/20/2021,4/25/2021,5,1.2134005,0.2390978,1700.7953,state,fb-survey
nh,smoothed_cli,4/20/2021,4/25/2021,5,0.7677114,0.212931,1495.7766,state,fb-survey
nj,smoothed_cli,4/20/2021,4/25/2021,5,0.6376989,0.1015341,5227.9982,state,fb-survey
nm,smoothed_cli,4/20/2021,4/25/2021,5,0.6456113,0.1513306,2341.3337,state,fb-survey
nv,smoothed_cli,4/20/2021,4/25/2021,5,0.5710242,0.1593896,1700.6534,state,fb-survey
ny,smoothed_cli,4/20/2021,4/25/2021,5,0.5402641,0.0624298,11537.0005,state,fb-survey
oh,smoothed_cli,4/20/2021,4/25/2021,5,0.8060993,0.0840894,9392.0035,state,fb-survey
ok,smoothed_cli,4/20/2021,4/25/2021,5,0.7106408,0.1332863,2999.8688,state,fb-survey
or,smoothed_cli,4/20/2021,4/25/2021,5,0.4946143,0.1039841,3537.0313,state,fb-survey
pa,smoothed_cli,4/20/2021,4/25/2021,5,0.7941913,0.0795026,10042.0041,state,fb-survey
ri,smoothed_cli,4/20/2021,4/25/2021,5,0.3403036,0.1616302,932.99,state,fb-survey
sc,smoothed_cli,4/20/2021,4/25/2021,5,0.821217,0.1268769,4353.0041,state,fb-survey
sd,smoothed_cli,4/20/2021,4/25/2021,5,0.9818663,0.3024632,793.5823,state,fb-survey
tn,smoothed_cli,4/20/2021,4/25/2021,5,0.8591607,0.1194387,4743.8183,state,fb-survey
tx,smoothed_cli,4/20/2021,4/25/2021,5,0.7825973,0.0644758,15127.2323,state,fb-survey
ut,smoothed_cli,4/20/2021,4/25/2021,5,0.7054788,0.1593439,2120.3668,state,fb-survey
va,smoothed_cli,4/20/2021,4/25/2021,5,0.5228128,0.0792023,6713.4562,state,fb-survey
vt,smoothed_cli,4/20/2021,4/25/2021,5,0.8059066,0.2944616,790.0006,state,fb-survey
wa,smoothed_cli,4/20/2021,4/25/2021,5,0.518683,0.0826792,5794.967,state,fb-survey
wi,smoothed_cli,4/20/2021,4/25/2021,5,0.6641065,0.1082917,4775.9703,state,fb-survey
wv,smoothed_cli,4/20/2021,4/25/2021,5,1.2160189,0.2367914,1858.2038,state,fb-survey
wy,smoothed_cli,4/20/2021,4/25/2021,5,1.2024078,0.4625874,553.9999,state,fb-survey
ak,smoothed_cli,4/21/2021,4/25/2021,4,0.8913142,0.3383407,733,state,fb-survey
al,smoothed_cli,4/21/2021,4/25/2021,4,0.9080346,0.1598704,3056.0713,state,fb-survey
ar,smoothed_cli,4/21/2021,4/25/2021,4,0.4728326,0.1202869,2167.3522,state,fb-survey
az,smoothed_cli,4/21/2021,4/25/2021,4,0.4055256,0.0830805,4381.4033,state,fb-survey
ca,smoothed_cli,4/21/2021,4/25/2021,4,0.5781114,0.0503332,19366.2903,state,fb-survey
co,smoothed_cli,4/21/2021,4/25/2021,4,0.921677,0.1282571,4363.9367,state,fb-survey
ct,smoothed_cli,4/21/2021,4/25/2021,4,0.4880472,0.1085893,3391,state,fb-survey
dc,smoothed_cli,4/21/2021,4/25/2021,4,0.4901961,0.3220818,408,state,fb-survey
de,smoothed_cli,4/21/2021,4/25/2021,4,0.8836136,0.2782356,1011,state,fb-survey
fl,smoothed_cli,4/21/2021,4/25/2021,4,0.7164679,0.0585333,15447.9989,state,fb-survey
ga,smoothed_cli,4/21/2021,4/25/2021,4,0.6222367,0.0898599,5551.9517,state,fb-survey
hi,smoothed_cli,4/21/2021,4/25/2021,4,0.3609178,0.2088167,862,state,fb-survey
ia,smoothed_cli,4/21/2021,4/25/2021,4,0.8959813,0.1529919,3171.5465,state,fb-survey
id,smoothed_cli,4/21/2021,4/25/2021,4,0.9547159,0.2237319,1589.0676,state,fb-survey
il,smoothed_cli,4/21/2021,4/25/2021,4,0.6312405,0.0731324,9347.0003,state,fb-survey
in,smoothed_cli,4/21/2021,4/25/2021,4,1.0450205,0.1300261,5052.0006,state,fb-survey
ks,smoothed_cli,4/21/2021,4/25/2021,4,0.6604574,0.1470508,2459.0574,state,fb-survey
ky,smoothed_cli,4/21/2021,4/25/2021,4,0.5531922,0.1122032,3379.1983,state,fb-survey
la,smoothed_cli,4/21/2021,4/25/2021,4,0.7516263,0.1487616,2725.0002,state,fb-survey
ma,smoothed_cli,4/21/2021,4/25/2021,4,0.6108204,0.1087112,4323.01,state,fb-survey
md,smoothed_cli,4/21/2021,4/25/2021,4,0.429733,0.0938545,3812.9987,state,fb-survey
me,smoothed_cli,4/21/2021,4/25/2021,4,0.9513278,0.2204631,1768.2234,state,fb-survey
mi,smoothed_cli,4/21/2021,4/25/2021,4,0.934898,0.0788365,12072.0104,state,fb-survey
mn,smoothed_cli,4/21/2021,4/25/2021,4,0.8603018,0.1347049,3950.2241,state,fb-survey
mo,smoothed_cli,4/21/2021,4/25/2021,4,0.7247825,0.117568,4127.7984,state,fb-survey
ms,smoothed_cli,4/21/2021,4/25/2021,4,1.1448084,0.2105951,2013.4977,state,fb-survey
mt,smoothed_cli,4/21/2021,4/25/2021,4,0.7553593,0.2324887,1139.4691,state,fb-survey
nc,smoothed_cli,4/21/2021,4/25/2021,4,0.7488984,0.0941038,7094.0097,state,fb-survey
nd,smoothed_cli,4/21/2021,4/25/2021,4,1.3790988,0.4445308,621.7877,state,fb-survey
ne,smoothed_cli,4/21/2021,4/25/2021,4,1.1806666,0.2409719,1649.8622,state,fb-survey
nh,smoothed_cli,4/21/2021,4/25/2021,4,0.586762,0.1917708,1445.7766,state,fb-survey
nj,smoothed_cli,4/21/2021,4/25/2021,4,0.6663855,0.1076029,5132.9981,state,fb-survey
nm,smoothed_cli,4/21/2021,4/25/2021,4,0.6827274,0.1592844,2287.3064,state,fb-survey
